location_see_also_uris,children,alternate_location_names,elevation,rank_at_foundation,parent,place_see_also_uris,dedication,location_category,earliest_attestation_label,earliest_attestation_max_year,english_place_name,positional_accuracy_assessment,place_references,founders,type,italian_place_name,longitude,comune,alternate_place_names,updated_at,place_category,notes,attestation_types,record_status,reign_of_earliest_attestation_label,updated_by,latitude,order,seismic_class_id,gender,earliest_attestation_min_year,historical_province,archaeological_remains,province,created_by,created_at
http://www.geonames.org/2523736/polizzi-generosa.html,,Hisn-Bûlis (unknown)|Castrum Policii (unknown)|Politium (unknown)|Casrum Policii (unknown),0.0,Priory,"Abbey of Saint Mary of the Latins, Jerusalem",,the Virgin Mary,associated_modern,1151,1151,Saint Mary of the Latins of Polizzi,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 219, 223-225",,monastery,Santa Maria Latina di Polizzi,13.99922,Polizzi Generosa,,2019-10-09T03:54:22.935Z,priory,,documentary,draft,Reign of King Roger II,Joe Hayes,37.811967,Benedictines,2,Male,1151,Val di Mazara,unknown,Palermo,Joe Hayes,2019-10-09T03:54:22.935Z
http://www.geonames.org/2525387/capizzi.html,,Capicio (unknown)|Qaysî (unknown)|Capitio (unknown),0.0,Priory,"Abbey of Saint Mary of the Latins, Jerusalem",,Saint Philip,associated_modern,1151,1151,Saint Philip of Capizzi,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 219, 220, 223, 225-226",,monastery,San Filippo di Capizzi,14.47828,Capizzi,,2019-10-09T03:54:22.946Z,priory,,documentary,draft,Reign of King Roger II,Joe Hayes,37.848816,Benedictines,2,Male,1151,Val Demone,unknown,Messina,Joe Hayes,2019-10-09T03:54:22.946Z
http://www.geonames.org/2523650/ragusa.html,,Kamerina (unknown)|Camerina (unknown)|Ragusia (unknown)|Ragûs (unknown)|Castrum Ragusiae (unknown)|Racusiam (unknown),0.0,Priory,"Abbey of Saint Mary of the Latins, Jerusalem",,the Holy Cross,associated_modern,1151,1151,Holy Cross of Rasacambri,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 219, 221, 223, 226",Count of Ragusa Silvester of Marsico (Male),monastery,Santa Croce di Rascambri,14.524197,Ragusa,,2019-10-09T03:54:22.962Z,priory,"White, Latin Monasticism, 110 n. 2: ""Pirri [Sicilia sacra, 3rd ed., Palermo, 1733], 573 and 688, asserts that a charter [given to the monks of St. Agatha's, Catania, by Count Geoffrey of Ragusa, son of Roger I, on December 16, 1120] united the priory of St. Mary in Ragusa to St. Agatha's. However, since there is no reference in the Norman period to this priory, De Grossis [Catana sacra, Catania, 1654], 66, more conservatively speculates that St. Mary's may ultimately have grown out of [Geoffrey's] donation.""",documentary,draft,Reign of King Roger II,Joe Hayes,36.828956,Benedictines,2,Male,1151,Val di Noto,unknown,Ragusa,Joe Hayes,2019-10-09T03:54:22.962Z
http://www.geonames.org/2524170/messina.html,,Massîni (unknown),0.0,Priory,"Abbey of Saint Mary of the Latins, Jerusalem",,the Virgin Mary,associated_modern,1168,1168,Saint Mary of the Latins,unknown,"Garufi, Carlo Alberto. I documenti inediti dell'epoca normanna in Sicilia. Palermo: Lo Statuto, 1899. pp. 163-164|White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 227-228",,monastery,Santa Maria dei Latina,15.5210473,Messina,,2019-10-09T03:54:22.972Z,priory,,documentary,draft,Regency of Queen Margaret of Navarre,Joe Hayes,38.1908266,Benedictines,1,Male,1168,Val Demone,unknown,Messina,Joe Hayes,2019-10-09T03:54:22.972Z
http://www.geonames.org/2523796/piazza-armerina.html,,Iblatasa (unknown)|Iblatsah (unknown)|Platia (unknown)|Castrum Placiae (unknown),660.0,Priory,Church of the Holy Sepulchre at Jerusalem,http://www.medioevosicilia.eu/markIII/gran-priorato-santandrea-presso-piazza-armerina/,Saint Andrew,representative,1148,1148,Saint Andrew of Piazza Armerina,generic_handheld_gps,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 230, 274",Count of Butera and Policastro Simon (Male)|Countess of Butera and Policastro Thomasia (Female),monastery,Sant'Andrea di Piazza Amerina,14.362807,Piazza Armerina,,2019-10-09T03:54:22.983Z,priory,"Located on a hill in one of Piazza Armerina’s suburbs, the former monastery has few neighbors – though there are roads and a gravel path that lead into the city, there are just a few villas and hills nearby. It is not often disturbed, as it is solely used for wedding ceremonies of which there are just a few every year. Though none were seen during the visit, there is evidence that goats and sheep have access to the site and that it may be used for grazing. They are not the only creatures great or small that have been on the grounds – there are bird feathers and droppings throughout. A shrub field with a gravel path lies to the north of the former monastery. Though Sant’Andrea sees little parochial traffic, when we were at the site in 2019, the sacristan described how it sometimes serves as a base for late-night revelry. As a result, the site is littered and graffitied and there are few funds available to help care for the grounds more aggressively.

Regularly sized and spaced holes are carved into the building’s exterior, perhaps suggesting the former presence of wooden beams that supported other structures. Though it seems that the original doorway remains, it is quite heavily damaged – on the western façade’s northern side, the interior column has been destroyed except for the base. The southern side has fared better; the columns are almost completely intact. A modern staircase of an undetermined date descends from this doorway.

Sant’Andrea’s interior has been more carefully maintained than its exterior – though much of the area has been redone and the original decoration is no longer visible, it was restored with an eye to honoring the original style. There are fragments of Crusader art murals that now hang framed on the former monastery’s walls. A bulletin board contains some more in-depth but as-yet-unverified information about Sant’Andrea’s history. The monastery was run by the Regular Canons of the Holy Sepulcher of Jerusalem and was a stop for pilgrims on their way to the Holy Land. The materials also detailed some of the problems with the site that were not immediately obvious: the roof has been heavily damaged, and water enters freely when it rains; humidity has degraded the building’s stones and presents major challenges to the murals’ preservation.
","documentary, archaeological",draft,Reign of King Roger II,Joe Hayes,37.392229,Augustinian Canons,2,Male,1148,Val di Noto,unknown,Enna,Joe Hayes,2019-10-09T03:54:22.983Z
http://www.geonames.org/2525769/adrano.html,,Adernò (unknown),0.0,Priory,"Church of the Holy Sepulchre, Jerusalem",,Saint Elias,associated_modern,1160,1160,Saint Elias the Prophet,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 114, 230-231, 261-263, 284",Countess Adelasia (Granddaughter of Count Roger I) (Female),monastery,Sant'Elia Profeta,14.8353867,Adrano,,2019-10-09T03:54:22.994Z,priory,,documentary,draft,Reign of King William I,Joe Hayes,37.6639868,Augustinian Canons,2,Male,1160,Val Demone,unknown,Catania,Joe Hayes,2019-10-09T03:54:22.994Z
http://www.geonames.org/2525448/caltanissetta.html,,Qal'at an-Nisâ (unknown)|Calatanissa (unknown)|Calatanixectum (unknown)|Castello di Nisa (unknown),572.0,Priory,"Our Lady of Mount Sion, Jerusalem",,the Holy Spirit,representative,1098,1098,Holy Spirit at Caltanissetta,generic_handheld_gps,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 71, 193, 231-232",Count Roger I (Male)|Countess Adelasia (Female),monastery,Santo Spirito a Caltanissetta,14.076178,Caltanissetta,,2019-10-09T03:54:23.005Z,priory,,"documentary, archaeological",draft,Reign of Count Roger I,Joe Hayes,37.506258,Augustinian Canons,4,Male,1098,Val di Mazara,unknown,Caltanissetta,Joe Hayes,2019-10-09T03:54:23.005Z
http://www.geonames.org/2524170/messina.html,,Massîni (unknown),0.0,,"Abbey of Our Lady of Mount Sion, Jerusalem",,the Virgin Mary,associated_modern,,,Saint Mary of Mount Sion,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 231-233",,monastery,Santa Maria di Monte Sion,15.5210473,Messina,,2019-10-09T03:54:23.016Z,,,documentary,draft,,Joe Hayes,38.1908266,Augustinian Canons,1,Male,,Val Demone,unknown,Messina,Joe Hayes,2019-10-09T03:54:23.016Z
http://www.geonames.org/2525761/aidone.html,,Fessina (unknown)|Fessima (unknown)|Fesine (unknown)|Felsinae (unknown),0.0,,"Our Lady of Mount Sion, Jerusalem",,Saint Anne,associated_modern,,,Saint Anne of Fesime,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 232",,monastery,Sant'Anna di Fesime,14.469397,Aidone?,,2019-10-09T03:54:23.022Z,,"Luigi Santagati, Viabilità e topografia della Sicilia antica, vol. 2 (Caltanissetta: Edizioni Lussografica, 2013), 88 (s.v. ""Fessina""), places this near Aidone, near Pietratagliata in Contrada San Bartolo.
",documentary,draft,,Joe Hayes,37.474889,Augustinian Canons,,Male,,Val di Noto?,unknown,Enna?,Joe Hayes,2019-10-09T03:54:23.022Z
http://www.geonames.org/2523180/scordia.html,,Excordia (unknown)|Scordia Suitana (unknown)|Scordia Suprana (unknown),0.0,Temple,Order of the Knights Templar,,,associated_modern,,,Unknown,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 234-235",,monastery,Sconosciuto,14.8422705,Scordia,,2019-10-09T03:54:23.032Z,temple,,documentary,draft,,Joe Hayes,37.2935824,Knights Templar,2,Male,,Val di Noto,unknown,Catania,Joe Hayes,2019-10-09T03:54:23.032Z
http://www.geonames.org/2524170/messina.html,,Massîni (unknown),0.0,Hospital,Order of the Knights of the Hospital of Saint John at Jerusalem,,Saint John the Baptist,associated_modern,,,Hospital of Saint John of Jerusalem,unknown,"Garufi, Carlo Alberto. I documenti inediti dell'epoca normanna in Sicilia. Palermo: Lo Statuto, 1899. pp.  |White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 235-239",,monastery,L'ospedale di San Giovanni di Gerusalemme,15.5210473,Messina,,2019-10-09T03:54:23.043Z,hospital,,documentary,draft,,Joe Hayes,38.1908266,Knights of the Hospital of Saint John of Jerusalem,1,Male,,Val Demone,unknown,Messina,Joe Hayes,2019-10-09T03:54:23.043Z
http://www.geonames.org/2523920/palermo.html,,Bn.rm (unknown)|Balarm (unknown)|Balarmuh (unknown)|Bân.rm (unknown)|Panormus (unknown),0.0,Hospital,Order of the Knights of the Hospital of Saint John at Jerusalem,,All Saints,associated_modern,1181,1181,Hospital of All Saints of Palermo,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 239",,monastery,L'ospedale di Tutti i Santi di Palermo,13.3614322,Palermo,,2019-10-09T03:54:23.053Z,hospital,,documentary,draft,Reign of King William II,Joe Hayes,38.110431,Knights of the Hospital of Saint John of Jerusalem,2,Male,1181,Val di Mazara,unknown,Palermo,Joe Hayes,2019-10-09T03:54:23.053Z
http://www.geonames.org/2525349/carlentini.html,"Abbey of Sambucina, Calabria",Lentina (unknown)|Leontini (unknown)|Wâdî Lentini (unknown)|Palude Salata (unknown),245.0,,,http://www.medioevosicilia.eu/markIII/santa-maria-di-roccadia-presso-lentini/,the Virgin Mary,representative,1176?,1176,Saint Mary of Roccadia,generic_handheld_gps,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 182, n.2",,monastery,Santa Maria di Roccadia,15.029958,Carlentini,,2019-10-09T03:54:23.069Z,,"The foundation date and location of this monastery were taken from https://www.cistercensi.info/abbazie/abbazie.php?ab=1057 and the latter was confirmed during a field visit in July 2019. As it is in private hands, this site is especially difficult to access. Unless contact has been made with the landowner, it is only possible to drive up to the gates of the orchard on which the building is located. It is clear that not much (if any) of the monastery remains. At some point, it was converted into now-abandoned and crumbling farm buildings that may reflect the original arrangement: three buildings form a courtyard that provide views of the surrounding hills. Though the structures’ foundations seem to be earlier than their walls and roofs, one of the caretakers of the estate explained that over time the rains would dissolve the mortar holding the walls together, making it difficult to determine what might survive from the Norman period. Its use as farm buildings, especially stables, would have exposed structures to damaging animal byproducts that would have further degraded their integrity. As the buildings were deemed unstable, they are no longer in use (except for an apiary enclosed in a field to the site’s side) and, as such, have been overgrown – as of the visit of 2019, the courtyard is now overrun by plants of various stripes. Yet, even in its current ruin, it is easy to get a sense of how advantageous the location would have been for the monks. The caretaker lead us to two natural springs that likely kept - and continue to keep - the land well-watered.","documentary, archaeological?",draft,Reign of King William II,Joe Hayes,37.260846,Cistercians,2,,1176,Val di Noto,unknown,Syracuse,Joe Hayes,2019-10-09T03:54:23.069Z
http://www.geonames.org/2524410/lentini.html,,Lentina (unknown)|Leontini (unknown)|Wâdî Lentini (unknown)|Palude Salata (unknown),0.0,,,,Saint John,associated_modern,1116,1116,Saint John de Murgo,unknown,"Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 729|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 148, 496",(Male),monastery,San Giovanni di Murgo,14.99737,Lentini,,2019-10-09T03:54:23.079Z,,,documentary,draft,Reign of Count Roger II,Joe Hayes,37.28556,Basilians,2,,1116,Val di Noto,unknown,Syracuse,Joe Hayes,2019-10-09T03:54:23.079Z
http://www.geonames.org/2523920/palermo.html,,Bn.rm (unknown)|Balarm (unknown)|Balarmuh (unknown)|Bân.rm (unknown)|Panormus (unknown),0.0,,,,Saint Christopher,associated_modern,1697,1697,Saint Christopher,unknown,"Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 729|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 141",,monastery,San Cristoforo,13.3606459,Palermo,,2019-10-09T03:54:23.084Z,,,documentary,draft,,Joe Hayes,38.1168651,Basilians,2,,1697,Val di Mazara,unknown,Palermo,Joe Hayes,2019-10-09T03:54:23.084Z
http://www.geonames.org/2524964/collesano.html,,Golisanum (unknown)|Qal'at -aṣ-Ṣirat (unknown)|Gulosam (unknown)|Pedali (unknown),557.0,Abbey?,,,the Virgin Mary,representative,1347,1347,Saint Mary of Pedale,generic_handheld_gps,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 192, n.7|Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 730|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 163",Countess? Adelasia? (Female?),monastery,Santa Maria di Pedale,13.941816,Collesano,Santa Maria Pratali Graecorum (unknown),2019-10-09T03:54:23.095Z,abbey,"White, Latin Monasticism, 192 n. 7, notes that althought Pirri and Amico assert that this monastery was founded around 1130, the first documentary evidence dates to 1347. White wonders if this house was confused with Saint Peter of Collesano. See the argument (1982) here http://www.collesanocultura.it/attachments/article/124/abbazia%20di%20Pedale.pdf for a Bailian identity. White considers this to have been a Benedictine house.","documentary, archaeological",draft,,Joe Hayes,37.941756,Basilians?,2,,1347,Val Demone,unknown,Palermo,Joe Hayes,2019-10-09T03:54:23.095Z
http://www.geonames.org/2525103/castelbuono.html,,Ypsigro (unknown)|Ruqqah Basili (unknown)|Castri Boni (unknown)|Q.ratiris (unknown),431.0,Abbey,"Holy Trinity and Saint Michael Archangel of Mileto, Calabria",,Saint Anastasia,representative,1151,1151,Saint Anastasia of Gratteri,generic_handheld_gps,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 191 n.1",Count Roger I (Male),monastery,Sant'Anastasia di Gratteri,14.085329,Castelbuono,,2019-10-09T03:54:23.105Z,abbey,,documentary,draft,Reign of King Roger II,Joe Hayes,37.9733477,Benedictines,2,,1151,Val Demone,unknown,Palermo,Joe Hayes,2019-10-09T03:54:23.105Z
http://www.geonames.org/2524641/geraci-siculo.html,,Giracium (unknown)|Geragia (unknown)|Gârâs (unknown)|Garas (unknown)|Castrum Giracii (unknown)|Castrum Girachii (unknown),681.0,Priory,,,the Virgin Mary,representative,1143?,1147,Saint Mary of Cava,google_earth,"Antista, Giuseppe. ""Il priorato di Santa Maria della Cava."" In Architettura e arte a Geraci: (XI-XVI secolo), 145-54. Collana Arte 3. San Marino delle Scale: Abadir, 2009. pp. 145-54|Meli, Guido. ""Un tesoro di pietra: architettura inedita a Geraci Siculo."" In Forme d'arte a Geraci Siculo dalla pietra al decoro, 29-42. Bagheria (PA): Tipografia Aiello, 1997. pp. 145-54",,monastery,Santa Maria della Cava,14.1217277,Geraci Siculo,,2019-10-09T03:54:23.115Z,priory,,"documentary, archaeological",draft,,Joe Hayes,37.8836617,Basilians,2,,1039,Val Demone,unknown,Palermo,Joe Hayes,2019-10-09T03:54:23.115Z
http://www.geonames.org/2525031/cerami.html,Abbey of Saint Mary of Licodia,Cirama (unknown)|Garâmi (unknown)|Ceramin (unknown)|Chirami (unknown)|Terami (unknown)|Chinami (unknown),0.0,,Abbey of Saint Mary of Licodia,,Christ,associated_modern,1143,1143,Christ the Savior of Cerami,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 41, 122",,monastery,Santissimo Salvatore di Cerami,14.5073319,Cerami,,2019-10-09T03:54:23.120Z,,,documentary,draft,Reign of King Roger II,Joe Hayes,37.8094542,,2,,1143,Val Demone,unknown,Enna,Joe Hayes,2019-10-09T03:54:23.120Z
http://www.geonames.org/2523866/paterno.html,,Bâtarnû (unknown)|Paternio (unknown)|Castrum Paternionis (unknown),0.0,,Abbey of Saint Mary of Licodia,,Saint Philip,associated_modern,1143,1143,Saint Philip of Pantano,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 41, 121-122",,monastery,San Filippo di Pantano,14.8946012,Paternò,,2019-10-09T03:54:23.131Z,,,documentary,draft,Reign of King Roger II,Joe Hayes,37.5680045,,2,,1143,Val Demone,unknown,Catania,Joe Hayes,2019-10-09T03:54:23.131Z
http://www.geonames.org/2524698/frazzano.html,,Frasano (unknown)|Flacianò (unknown),0.0,,,,the Virgin Mary,associated_modern,1096-1097,1097,Saint Mary of Frazzanò,unknown,"Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 730|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 107-108, 403",,monastery,Santa Maria di Frazzanò,14.74459455,Frazzanò,Santa Maria di Frigano (unknown)|Santa Maria di Fricanò (unknown),2019-10-09T03:54:23.136Z,,,documentary,draft,Reign of Count Roger I,Joe Hayes,38.07240344,Basilians,2,,1096,Val Demone,unknown,Messina,Joe Hayes,2019-10-09T03:54:23.136Z
http://www.geonames.org/2524020/naso.html,,,0.0,Grange,,,Saint Talleleo,associated_modern,1092,1092,Saint Talleleo,unknown,"Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 731|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 106, 108, 403, 492",,monastery,San Talleleo,14.78688,Naso,,2019-10-09T03:54:23.147Z,grange,,documentary,draft,Reign of Count Roger I,Joe Hayes,38.1222117,Basilians,2,Male,1092,Val Demone,unknown,Messina,Joe Hayes,2019-10-09T03:54:23.147Z
http://www.geonames.org/2523864/patti.html,,Baqt.s (unknown)|Pactes (unknown),0.0,Grange,,,Saint Hippolytus,associated_modern,1094,1094,Saint Hippolytus,unknown,"Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 730|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 105, 109",,monastery,San Ippolito,14.96409,Patti,Sant'Ippolito (unknown),2019-10-09T03:54:23.157Z,grange,"The identification of the location of this house in Patti is made by Giuseppe Reina, Itinerari italo-greci in Sicilia: I monasteri basiliani (Venice: Marsilio, 2016), p. 165.",documentary,draft,Reign of Count Roger I,Joe Hayes,38.14736,Basilians,2,,1094,Val Demone,unknown,Messina,Joe Hayes,2019-10-09T03:54:23.157Z
http://www.geonames.org/2525752/alcara-li-fusi.html,,Panecastro (unknown)|Alcares (unknown)|Castellum Alcariae (unknown)|Alchares (unknown)|Alhares (unknown)|Acharet (unknown),0.0,Grange,,,Saint Nicholas,associated_modern,1094,1094,Saint Nicholas of Paleocastro,unknown,"Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 730|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 105, 109, 402",,monastery,San Nicolò di Paleocastro,14.70142,Alcara Li Fusi,San Nicolò di Ricca (unknown)|San Nicolo de Rocca (unknown)|San Nicolò de Petra (unknown)|San Nicolò de Scalis (unknown)|San Nicolò di Palocastro (unknown),2019-10-09T03:54:23.168Z,grange,"The identification of the location of this house in Alcara Li Fusi is made by Giuseppe Reina, Itinerari italo-greci in Sicilia: I monasteri basiliani (Venice: Marsilio, 2016), p. 165.",documentary,draft,Reign of Count Roger I,Joe Hayes,38.02143,Basilians,2,,1094,Val Demone,unknown,Messina,Joe Hayes,2019-10-09T03:54:23.168Z
http://www.geonames.org/2524707/francavilla-di-sicilia.html,,,0.0,Grange,,,the Virgin Mary,associated_modern,1112,1112,Saint Mary of Gullia,unknown,"Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 730|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 105, 107, 111",,monastery,Santa Maria della Gullia,15.13821,Francavilla di Sicilia,,2019-10-09T03:54:23.179Z,grange,"The identification of the location of this house in Francavilla di Sicilia is made by Giuseppe Reina, Itinerari italo-greci in Sicilia: I monasteri basiliani (Venice: Marsilio, 2016), p. 165.",documentary,draft,Regency of Countess Adelasia,Joe Hayes,37.90197,Basilians,2,,1112,Val Demone,unknown,Messina,Joe Hayes,2019-10-09T03:54:23.179Z
http://www.geonames.org/2524679/galati-mamertino.html,,Ghalat (unknown)|Galati (unknown)|Galāt (unknown),0.0,Grange,,,Saint Peter,associated_modern,1105,1105,Saint Peter of Lueli,unknown,"Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 730|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 105, 108",,monastery,San Pietro di Lueli,14.77145,Galati Mamertino,San Pietro di Galati (unknown),2019-10-09T03:54:23.189Z,grange,,documentary,draft,Regency of Countess Adelasia,Joe Hayes,38.03176,Basilians,2,,1105,Val Demone,unknown,Messina,Joe Hayes,2019-10-09T03:54:23.189Z
http://www.geonames.org/2524155/milazzo.html,,Milatium (unknown),0.0,Grange,,,Saints Cosma and Damian,associated_modern,1310,1310,Saints Cosma and Damian,unknown,"Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 730|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 109",,monastery,Santi Cosma e Damiano,15.24023,Milazzo,,2019-10-09T03:54:23.199Z,grange,"The identification of the location of this house in Milazzo is made by Giuseppe Reina, Itinerari italo-greci in Sicilia: I monasteri basiliani (Venice: Marsilio, 2016), p. 165.",documentary,draft,,Joe Hayes,38.22008,Basilians,2,,1310,Val Demone,unknown,Messina,Joe Hayes,2019-10-09T03:54:23.199Z
http://www.geonames.org/2523920/palermo.html,,Bn.rm (unknown)|Balarm (unknown)|Balarmuh (unknown)|Bân.rm (unknown)|Panormus (unknown),0.0,,,,the Virgin Mary,associated_modern,1148,1148,Saint Mary de Oreto,unknown,"Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 729|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 161",,monastery,Santa Maria di Oreto,13.3606459,Palermo,,2019-10-09T03:54:23.204Z,,"We are unclear whether this is the same site as the remains of the church of the same name, which stands in ruins at 38.089606,13.345073.",documentary,draft,Reign of King Roger II,Joe Hayes,38.1168651,Basilians,2,,1148,Val di Mazara,unknown,Palermo,Joe Hayes,2019-10-09T03:54:23.204Z
